up_code,up_name_final,legal_entity,group_name,group_confidence,ownership_pct,ownership_pct_numeric,owner_count,technology,unit_type_omie,zone_omie,uf_count,uf_codes,uf_names,subject_code,mapping_source,group_source_url
CECAC01,COOP. ELECT. CASTELLAR,"COOPERATIVA ELECTRICA DE CASTELLAR, S.C.V.",,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
CEDC01,UNIDAD DE OFERTA PENINSULA,COMERCIALIZADORA DE ENERGIA DIRECTA S.L.,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
CEEEC01,CEEE COMPRA,ESCANDINAVA DE ELECTRICIDAD S.L.U.,,,100,100.0,1,Compras Comercialización,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
CENTCP3,CENTE DERECHOS COMPRA(FRAN),"ENERGYA VM GESTION DE ENERGIA, S.L.",,,100,100.0,1,Comercializador,COMERCIALIZADOR,FRONTERA FRANCIA,,,,,OMIE exact unit code,
CENTC01,CÉNTRICA ENERGÍA COM. 1 (ESP),"ENERGYA VM GESTION DE ENERGIA, S.L.",,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
CENTVP3,CENTE DERECHOS VENTA(FRAN),"ENERGYA VM GESTION DE ENERGIA, S.L.",,,100,100.0,1,Import. de comercializadoras,COMERCIALIZADOR,FRONTERA FRANCIA,,,,,OMIE exact unit code,
CEPSC02,COMPRA SUCURSAL PORTUGAL,CEPSA GAS Y ELECTRICIDAD S.A.-SUCURSAL EM PORTUGAL,Moeve,derived_from_legal_name,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA PORTUGUESA,,,,,OMIE exact unit code,https://www.moeveglobal.com/
CESOC01,U. COMPRA DE COMERCIALIZADORA,"COMERCIALIZADORA ENERGETICA SOSTENIBLE, S.A.",,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
CETAC01,CETAC01,COMERCIALIZADORA ELECTRICA TALAYUELAS S.L.,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
CHCC01,UNIDAD DE COMPRA CHC,"CIDE HCENERGIA, S.A.U",,,100,100.0,1,Compras Comercialización,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
CHERC01,CHERA COMPRA,ELECTRICA SOT DE CHERA,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
CHISC01,COMCH COMERCIALIZADORA ESP,COMERCIALIZADORA LA CHISTABINA S.L.U,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
CIMAC01,CIMA ENERGIA,CIMA ENERGIA COMERCIALIZADORA SL,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
CINEC01,18W000000000TFF2,CINETICA SOLUCIONES ENERGETICAS S.L,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
CLARC02,UNIDADE COMPRA,"CLARO ENERGIA,LDA.",,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA PORTUGUESA,,,,,OMIE exact unit code,
CLEAC01,COMPRA,CLEARVIEW ENERGY SL.,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
CLIDC01,CLIUO01,HOLALUZ-CLIDOM SA,,,100,100.0,1,Compras Comercialización,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
CLIDC02,UD. COMERCIALIZACION,CLIDOMER UNIPESSOAL LDA,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA PORTUGUESA,,,,,OMIE exact unit code,
CNTLC01,CNTLC01,ELECTRACOMERCIAL CENTELLES,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
COALC01,COALG COMPRA,"COMERCIALIZADORA SUM ESP ALGINETENSES, S.L.",,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
CODOC01,CODOC01,ENERGIA COSTA DORADA SLU,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
COELC01,COELD COMPRA,ELECTRICA DE GUADASSUAR COOP. V.,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
COGEC01,COGEN COMPRA ELECTRICIDAD,ENERGY BY COGEN,,,100,100.0,1,Compras Comercialización,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
COMGC01,COMGC01,COMERCIALIZADORA ELECTRICA INDUSTRIAL SA,,,100,100.0,1,Compras Comercialización,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
COMPC01,UP PENINSULAR,COMPAÑIA CASTELLANA DE COMERCIALIZACION ELECTRICA,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
CONEC01,COMPRA ENERGIA,CONECTA2 ENERGIA SL,,,100,100.0,1,Compras Comercialización,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
COPIC01,COMERCIALIZACION,"COMERCIALIZADORA HAZ DE LUZ RENOVABLE, S.L.U.",,,100,100.0,1,Compras Comercialización,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
CPERM02,REPR. BEST OPTION,"COMERCIALIZADORA ELECTRICA PENINSULAR, S.L.",,,100,100.0,1,Compras Comercialización,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
CREEC01,CREA ENERGIA COMERCIALIZADORA,"CREAENERGIA ECO, S.L.U.",,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
CREOC01,CRECE,CRECE SOLUCIONES DE ENERGÍA SL,,,100,100.0,1,Compras Comercialización,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
CRGYC01,UNIDAD DE COMPRA,"CARTO ENERGY, SOCIEDAD LIMITADA",,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
CUNCC01,CUNCC01,"ELECTRA CUNTIENSE COMERCIALIADORA, S.L.U.",,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
CUVEC01,"CUVER DESTELLA ENERGIA, SL.","CUVER DESTELLA ENERGIA, SL.",,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
CVIRC01,COMPRA VIRTUAL,DUFERCO IBERIA SL,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
CWCMC01,COMPRA CW COMERCIAL NO BALANCE,CAPWATT COMERCIAL S.L.U.,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
CYDAC01,COMPRA CYDAE COMERCIALIZACION,"COMERCIAL Y ASESORA DE ELECTRICIDAD, S.L.",,,100,100.0,1,Compras Comercialización,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
CYEC01,UNIDAD COMPRA COMERCIALIZACION,CYE ENERGIA S.L.,,,100,100.0,1,Compras Comercialización,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
DAIMC01,COMERCIAL DAIMUZ,DAIMUZ ENERGIA SL,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
DANSC01,DANSKE COMPRA PENINSULAR,DANSKE COMMODITIES,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
DEELC01,UNIDAD DE OFERTA,DEE LUNA ENERGY SL,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
DESMC01,DESMA COMPRA,"DESMA SOLUCIONES, S.L.",,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
DETIC01,DETISA COMPRA (ESP),"MOEVE GAS AND POWER, S.A.U",Moeve,derived_from_legal_name,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.moeveglobal.com/
DETIR01,DETIR01,"MOEVE GAS AND POWER, S.A.U",Moeve,derived_from_legal_name,100,100.0,1,Compra Comercializador Balance,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.moeveglobal.com/
DFERC01,DUFERCO COMPRA,DUFERCO ENERGIA S.P.A.,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
DILUC01,DILUZ,DILUZ COMERCIALIZADORA DE ELECTRICIDAD S.L.,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
DIRGC01,DIRECTGREEN,DIRECT GREEN,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
DIVIC01,UNIDAD DE OFERTA DIVICONSULTIN,DIVICONSULTING ENERGIA S.L,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
DLSTC01,UNIDAD OFERTANTE GO ENERGIA,ENERGÉTICA DEL ESTE S.L,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
DONBC01,COMERCIALIZACION,"DON BELTRAN MARKET, S.L.",,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
DREAC01,UO COMPRAS DREUA 01,"FOENER ENERGÍA, S.L.",,,100,100.0,1,Compras Comercialización,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
DRKFC01,DRK,"DRK ENERGY, S.L.",,,100,100.0,1,Compras Comercialización,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
DRKRM01,QUALC01,"DRK ENERGY, S.L.",,,100,100.0,1,Compras Comercialización,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
DRKRM02,HELIC01,"DRK ENERGY, S.L.",,,100,100.0,1,Compras Comercialización,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
DUERC01,DUEROLUZ ENERGIA SL,DUEROLUZ ENERGIA SL,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
DUFECP3,DUFER EXPORT RIGHTS UNIT,DXT COMMODITIES SA,,,100,100.0,1,Comercializador no residente,COMERCIALIZADOR,FRONTERA FRANCIA,,,,,OMIE exact unit code,
DUFEC01,DUFEC01,DXT COMMODITIES SA,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
DUFEVP3,DUFER IMPORT RIGHTS UNIT,DXT COMMODITIES SA,,,100,100.0,1,Import. de agentes externos,COMERCIALIZADOR,FRONTERA FRANCIA,,,,,OMIE exact unit code,
DYNFC01,DYNFC01,DYNEFF ESPAÑA SL,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
EALBC01,EALB COMPRA,"ELECTRICA ALBATERENSE, S.L.",,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
EALMC01,ELALM COMERCIALIZADOR ESP,ELECTRICITAT D ALMENAR S.L.,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
EAMC01,AMADR COMPRA,"ELÉCTRICA ANTONIO MADRID, S.L.",,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
EAM0C01,EAM01 COMPRA,ELECTRA ALTO MIÑO COMERCIALIZADORA DE ENERGÍA SLU,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
EBLCO01,ENGIE SPAIN RETAILER,"ENGIE ESPAÑA,S.L.U",ENGIE,derived_from_legal_name,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.engie.com/
EBLCR01,ENGIE SPAIN_SRAD,"ENGIE ESPAÑA,S.L.U",ENGIE,derived_from_legal_name,100,100.0,1,Compra Comercializador Balance,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.engie.com/
EBREC01,EBREC01,"EBROENERGIA COMERCIALIZADORA, S.L.",,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
ECATC01,ELCAT COMPRA,"DISTRIBUIDORA ELÉCTRICA DE CATOIRA, S.A",,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
ECAZC01,ELECTRICA CADIZ COMPRA (ESP),ELECTRICA DE CADIZ,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
ECOFC01,COMPRA COMERCIALIZADORA,ECOFUTURA LUZ ENERGIA S.L.,,,100,100.0,1,Compras Comercialización,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
ECOTC01,UP PENINSULAR,ECOTHERMIC XXI SL,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
ECOVC01,18W000000000O3FL,ECOVERGY RENOVABLES,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
ECSCCA1,CALLO COMPRA ENERGIA,"ELECTRICA DE CALLOSA DE SEGURA, CV",,,100,100.0,1,Compras Comercialización,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
EDFSC01,EDFAS COMPRA,"COOP.VCIANA.E.D.F.A. SERRALLO, S.COOP.V.",,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
EDFTCP3,EDF TRADING DERECHOS COM (FR),EDF TRADING LIMITED,,,100,100.0,1,Comercializador no residente,COMERCIALIZADOR,FRONTERA FRANCIA,,,,,OMIE exact unit code,
EDFTC01,INTRADAY CONTINU AND AUCTION,EDF TRADING LIMITED,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
EDFTVP3,EDF TRADING DERECHOS VEN (FR),EDF TRADING LIMITED,,,100,100.0,1,Import. de agentes externos,COMERCIALIZADOR,FRONTERA FRANCIA,,,,,OMIE exact unit code,
EDPCC01,UNIDAD DE COMPRA,"EDP CLIENTES, S.A.U.",EDP,derived_from_legal_name,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.edp.com/
EDPCR01,UO COMPRA SRAD,"EDP CLIENTES, S.A.U.",EDP,derived_from_legal_name,100,100.0,1,Compra Comercializador Balance,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.edp.com/
EDPC2,EDP COMERCIAL COMPRA (PORT),EDP COMERCIAL COMERCIALIZACAO DE ENERGIA SA,EDP,derived_from_legal_name,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA PORTUGUESA,,,,,OMIE exact unit code,https://www.edp.com/
EFGC01,FACTOR ENERGÍA COMPRA (ESP),"FACTOR ENERGIA, S.A.",,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
EFIDC01,COMERCIALIZADORA,EFIDUERO ENERGY SCEL,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
EFIRC01,UNIDAD DE OFERTA,EFIRAM PATRIMONIO SL,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
EGAZC01,EGAZC01,ENERGAZE SL,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
EGCMC01,ENDESA GENERAC. COMPRA (ESP),"ENDESA GENERACIÓN, S.A. (ACT: COMERCIALIZACIÓN)",Endesa,derived_from_legal_name,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.endesa.com/
EGEDCP3,COMPRA CON DERECHOS FRANCIA,ACCIONA GREEN ENERGY DEVELOPMENTS (ACT. COMERCI,Acciona,derived_from_legal_name,100,100.0,1,Comercializador,COMERCIALIZADOR,FRONTERA FRANCIA,,,,,OMIE exact unit code,https://www.acciona.com/
EGEDC01,AC. GREEN ENER DEVEL COMP(ESP),ACCIONA GREEN ENERGY DEVELOPMENTS,Acciona,derived_from_legal_name,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.acciona.com/
EGEDR01,SERVICIO RESPUESTA ACT DEMANDA,ACCIONA GREEN ENERGY DEVELOPMENTS,Acciona,derived_from_legal_name,100,100.0,1,Compra Comercializador Balance,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.acciona.com/
EGEDVP3,VENTA CON DERECHOS FRANCIA,ACCIONA GREEN ENERGY DEVELOPMENTS (ACT. COMERCI,Acciona,derived_from_legal_name,100,100.0,1,Import. de comercializadoras,COMERCIALIZADOR,FRONTERA FRANCIA,,,,,OMIE exact unit code,https://www.acciona.com/
EGENC01,EGENC01,ELECTRICA DE GUIXES ENERGIA,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
EGENR01,EGENR01,ELECTRICA DE GUIXES ENERGIA,,,100,100.0,1,Compra Comercializador Balance,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
EGLECP3,EGLE COMPR DER FRANCIA,"AXPO IBERIA, S.L.",Axpo,verified_corporate,100,100.0,1,Comercializador,COMERCIALIZADOR,FRONTERA FRANCIA,,,,,OMIE exact unit code,https://www.axpo.com/es/es/about-us/axpo-iberia.html
EGLEC01,EGL ESPAÑA COMPRA (ESP),"AXPO IBERIA, S.L.",Axpo,verified_corporate,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.axpo.com/es/es/about-us/axpo-iberia.html
EGLEC2,EGLE COMERCIAL COMPRA (PORT),"AXPO IBERIA, S.L.",Axpo,verified_corporate,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA PORTUGUESA,,,,,OMIE exact unit code,https://www.axpo.com/es/es/about-us/axpo-iberia.html
EGLEVP3,EGLE VENTA DER FRANCIA,"AXPO IBERIA, S.L.",Axpo,verified_corporate,100,100.0,1,Import. de comercializadoras,COMERCIALIZADOR,FRONTERA FRANCIA,,,,,OMIE exact unit code,https://www.axpo.com/es/es/about-us/axpo-iberia.html
EGLRM01,UOF REPRESENTACIÓN COMERCIALIZ,"AXPO IBERIA, S.L.",Axpo,verified_corporate,100,100.0,1,Compras Comercialización,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.axpo.com/es/es/about-us/axpo-iberia.html
EGNIC01,UNIDAD DE OFERTA,EGNI SMART ENERGIES SL,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
EGUPC01,UNIDAD OFERTANTE AENERGETIC,"EGSG ELECTRIK N1, S.L.",,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
EHILC01,HELIC COMERCIALIZADOR ESP,"HELIA, COOP. V.",,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
EINDC01,UNIDAD DE OFERTA,ENERGY INDEX SL,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
EINTC01,ENERGY INTERSOL 15,ENERGY INTERSOL 15 SL,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
EKHIC01,"EKHINEO ENERGÍA, S.L.","EKHINEO ENERGÍA, S.L.",,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
ELAVC01,ELAVE COMPRA,"ELECTRA AVELLANA COMERCIAL, S.L",,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
ELBEC01,ELBEN_COMPRAS,ELECTRICA BENASQUE S.L.,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
ELCAC01,ELECTRA CALDENSE COMPRA (ESP),ELECTRA CALDENSE ENERGIA,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
ELEIC01,ELEIC01,"ELECTRICIDAD ELEIA, S.L.U.",,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
ELERC02,COMERCIALIZADORA,ELERGONE ENERGIA SA,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA PORTUGUESA,,,,,OMIE exact unit code,
ELESC01,ELESU COMERCIALIZADOR ESP,COMERCIALIZADORA ELECTRICA SUDANELL S.L.U.,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
ELMOC01,ELMON COMERCIALIZADORA ESP,COM. ELECTRICA DE MONTOLIU DE LLEIDA S.L.U,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
ELPOC01,ELPOC01,"ELECTRICA POPULAR, S.COOP.MAD",,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
ELUZC01,"E-LUZ ENERGY SOLUTIONS, S.L.","E-LUZ ENERGY SOLUTIONS, S.L.",,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
ELV2C01,ELEVA 2 COMPRA,"ELEVA 2 COMERCIALIZADORA, S.L.",,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
EMELC01,EMELC01,ELÉCTRICA DE MELIANA,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
EMIAC01,COMERCIALIZACION,ENERMIA COMERCIALIZADORA ELECTRICA SL,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
ENARC01,ENARA COMERCIALIZADORA,"ENARA GESTIÓN Y MEDIACIÓN, SL",,,100,100.0,1,Compras Comercialización,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
ENCECP3,ENCECP3,MAGNON GREEN ENERGY SL,,,100,100.0,1,Comercializador no residente,COMERCIALIZADOR,FRONTERA FRANCIA,,,,,OMIE exact unit code,
ENCEVP3,ENCEVP3,MAGNON GREEN ENERGY SL,,,100,100.0,1,Import. de agentes externos,COMERCIALIZADOR,FRONTERA FRANCIA,,,,,OMIE exact unit code,
ENCIC01,ENCIENDETENERGIA SL,"ENCIENDETENERGIA, S.L.",,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
ENDCC04,EXP ANDORRA,ENDESA ENERGÍA,Endesa,derived_from_legal_name,100,100.0,1,Compras Comercialización,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.endesa.com/
ENDEC01,ESCARRILLA,ENERGIAS DE ESCARRILLA SL,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
ENDEC2,ENDESA COMERCIAL. COMPRA (PORT,ENDESA ENERGÍA,Endesa,derived_from_legal_name,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA PORTUGUESA,,,,,OMIE exact unit code,https://www.endesa.com/
ENDER01,ENDESA RESPUESTA ACTIVA DEMAND,ENDESA ENERGÍA,Endesa,derived_from_legal_name,100,100.0,1,Compra Comercializador Balance,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.endesa.com/
ENDE01,ENDESA ENERGIA (ESP),ENDESA ENERGÍA,Endesa,derived_from_legal_name,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.endesa.com/
ENDGCP3,ENDG DERECHOS COMPRA(FRAN),"ENDESA GENERACIÓN, S.A.",Endesa,derived_from_legal_name,100,100.0,1,Comercializador no residente,COMERCIALIZADOR,FRONTERA FRANCIA,,,,,OMIE exact unit code,https://www.endesa.com/
ENDGVP3,ENDG DERECHOS VENTA(FRAN),"ENDESA GENERACIÓN, S.A.",Endesa,derived_from_legal_name,100,100.0,1,Import. de comercializadoras,COMERCIALIZADOR,FRONTERA FRANCIA,,,,,OMIE exact unit code,https://www.endesa.com/
ENDIC01,UP1,ENDI ENERGY TRADING SL,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
ENDPC01,PANTICOSA,ENERGIAS DE PANTICOSA COMERCIALIZADORA SL,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
ENDPC2,ENDESA E. SUC. PORT. COMPRA,"ENDESA ENERGIA, SUCURSAL EN PORTUGAL",Endesa,derived_from_legal_name,100,100.0,1,Compras Comercialización,COMERCIALIZADOR,ZONA PORTUGUESA,,,,,OMIE exact unit code,https://www.endesa.com/
ENDRM01,REPRESENTANTE DE EPRESA,ENDESA ENERGÍA,Endesa,derived_from_legal_name,100,100.0,1,Compras Comercialización,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.endesa.com/
ENEC01,UP PENINSULAR,ENERGÍA ÚNICA SOLUCIONES INTEGRALES SL,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
ENEDC01,ENERGIAREA EUROPE SL,ENERGIAREA EUROPE SL,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
ENEEC01,ENERGÍA GAS AL-ANDALUS SL,ENERGÍA GAS AL-ANDALUS SL,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
ENEIR01,ENEIR01,VITA ENERGY CONSULTING SL,,,100,100.0,1,Compra Comercializador Balance,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
