up_code,up_name_final,legal_entity,group_name,group_confidence,ownership_pct,ownership_pct_numeric,owner_count,technology,unit_type_omie,zone_omie,uf_count,uf_codes,uf_names,subject_code,mapping_source,group_source_url
COGCLIM,COGCLIM,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Gas Natural Cogeneración,,,1.0,CLIMBER,CLIMBER,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGCORE,COGCORE,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Gas Natural Cogeneración,,,1.0,CCOREN2,CCOREN2,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGDAMM,COGDAMM,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Biomasa,,,1.0,UFTDAMM,UFTDAMM,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGDERC,COGDERC,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Gas Natural Cogeneración,,,1.0,COGDERC,COGDERC,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGEC01,COGEC01,ENERGY BY COGEN,,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,COGEC01,COGEC01 CO,COGEN,eSIOS UP + OMIE exact code + eSIOS UF,
COGESPU,COGESPU,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Gas Natural Cogeneración,,,1.0,ESPUNAC,ESPUNAC,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGESTA,COGESTA,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Gas Natural Cogeneración,,,1.0,UFESTAN,UFESTAN,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGEVD3,VENTA AE VD1,ENERGY BY COGEN,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
COGEVD4,VENTA AE COGENERACION,ENERGY BY COGEN,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
COGEVD5,VENTA AE COGENERACION 3,ENERGY BY COGEN,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
COGEVD6,VENTA AE COGENERACION 4,ENERGY BY COGEN,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
COGEVD7,VENTA AE COGENERACION 5,ENERGY BY COGEN,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
COGEVD8,VENTA AE COGENERACION,ENERGY BY COGEN,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
COGFOMP,COGFOMP,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Gas Natural Cogeneración,,,1.0,FOMPED,FOMPED,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGFORE,COGFORE,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Gas Natural Cogeneración,,,1.0,FOREL,FOREL,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGFRIM,COGFRIM,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Gas Natural Cogeneración,,,1.0,FRIMANC,FRIMANC,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGFUST,COGFUST,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Gas Natural Cogeneración,,,1.0,COGFUST,COGFUST,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGGAIK,COGGAIK,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Biomasa,,,1.0,COGGAIK,RYDETIC,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGGESB,COGGESB,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Gas Natural Cogeneración,,,1.0,GESBRI,GESBRI,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGHIJO,COGHIJO,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Gas Natural Cogeneración,,,1.0,HIJOLIS,HIJOLIS,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGINC2,COGINC2,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Gas Natural Cogeneración,,,1.0,COGINC2,INCUSA2,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGINCU,COGINCU,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Gas Natural Cogeneración,,,1.0,UFINCUS,UFINCUS,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGINPE,COGINPE,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Gas Natural Cogeneración,,,1.0,INPELCG,INPELCG,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGJUMS,COGJUMS,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Gas Natural Cogeneración,,,1.0,JUMSAL,JUMSAL,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGLINA,COGLINA,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Gas Natural Cogeneración,,,1.0,LINASA,LINASA,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGLOSR,COGLOSR,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Gas Natural Cogeneración,,,1.0,COGLOSR,COGLOSR,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGMARQ,COGMARQ,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Gas Natural Cogeneración,,,1.0,COGMARQ,TYDETIC,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGMENG,COGMENG,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Gas Natural Cogeneración,,,1.0,UFMENGI,UFMENGI,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGMIGA,COGMIGA,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Gas Natural Cogeneración,,,1.0,MIGASA,MIGASA,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGMIMS,COGMIMS,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Gas Natural Cogeneración,,,1.0,COGMIMS,COGMIMS,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGMOLT,COGMOLT,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Gas Natural Cogeneración,,,1.0,MOLTO,MOLTO,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGMORA,COGMORA,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Gas Natural Cogeneración,,,1.0,MORAVIA,MORAVIA,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGNOVA,COGNOVA,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Gas Natural Cogeneración,,,1.0,NOVAFRI,NOVAFRI,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGNULE,COGNULE,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Gas Natural Cogeneración,,,1.0,NULENSE,NULENSE,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGOBLA,COGOBLA,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Gas Natural Cogeneración,,,1.0,COGOBLA,COGOBLA,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGORUJ,COGORUJ,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Gas Natural Cogeneración,,,1.0,ORUJERA,ORUJERA,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGPACH,COGPACH,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Gas Natural Cogeneración,,,1.0,COGPACH,COGPACH,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGPOR1,COGPOR1,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Gas Natural Cogeneración,,,1.0,PORCEL1,PORCEL1,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGPOR2,COGPOR2,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Gas Natural Cogeneración,,,1.0,PORCEL2,PORCEL2,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGRENS,COGRENS,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Gas Natural Cogeneración,,,1.0,ORENSAN,ORENSAN,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGSEFR,COGSEFR,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Gas Natural Cogeneración,,,1.0,SEFRAN,SEFRAN,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGSMON,COGSMON,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Gas Natural Cogeneración,,,1.0,SMONZON,SMONZON,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGSORI,COGSORI,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Gas Natural Cogeneración,,,1.0,SORIG,SORIG,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGTABL,COGTABL,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Gas Natural Cogeneración,,,1.0,TABLICI,TABLEROS,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGTAN2,COGTAN2,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Gas Natural Cogeneración,,,1.0,TANGURO,TANGURO,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGTANG,COGTANG,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Gas Natural Cogeneración,,,1.0,TANGUBU,TANGUBU,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGTECN,COGTECN,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Derivados del petróleo ó carbón,,,1.0,TECNUTR,TECNUTR,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGTROV,COGTROV,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Gas Natural Cogeneración,,,1.0,UFTROVE,UFTROVE,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGUCHE,COGUCHE,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Gas Natural Cogeneración,,,1.0,UCHE,UCHE,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGUNIO,COGUNIO,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Gas Natural Cogeneración,,,1.0,UFUNION,UFUNION,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGUREN,COGUREN,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Gas Natural Cogeneración,,,1.0,UFURENA,UFURENA,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGUTZ2,COGUTZ2,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Gas Natural Cogeneración,,,1.0,COGUTZ2,COGUTZ2,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGUTZU,COGUTZU,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Gas Natural Cogeneración,,,1.0,UFUTZUB,UFUTZUB,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COGVD10,VENTA AE COGENERACION 10,ENERGY BY COGEN,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
COGVD11,VENTA AE COGENERACION 11,ENERGY BY COGEN,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
COGVD12,VENTA AE COGENERACION 12,ENERGY BY COGEN,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
COGVD13,VENTA AE COGENERACION 13,ENERGY BY COGEN,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
COGVD14,VENTA AE COGENERACION 14,ENERGY BY COGEN,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
COGVD15,VENTA AE COGENERACION 15,ENERGY BY COGEN,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
COGVD16,VENTA AE COGENERACION 16,ENERGY BY COGEN,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
COGVD17,VENTA AE COGENERACION 17,ENERGY BY COGEN,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
COGVD18,VENTA AE COGENERACION 18,ENERGY BY COGEN,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
COGVD19,VENTA AE COGENERACION 19,ENERGY BY COGEN,,,100,100.0,1,RE Mercado Térmica Renovable,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
COGVD20,VENTA AE COGENERACION 20,ENERGY BY COGEN,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
COGVD21,VENTA AE COGENERACION 21,ENERGY BY COGEN,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
COGVD22,VENTA AE COGENERACION 22,ENERGY BY COGEN,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
COGVD24,VENTA AE COGENERACION 24,ENERGY BY COGEN,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
COGVD25,VENTA AE COGENERACION 25,ENERGY BY COGEN,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
COGVECO,COGVECO,CEPSA GAS Y ELECTRICIDAD,Moeve,derived_from_legal_name,,,1,Biomasa,,,1.0,VECONSA,VECONSA,DETIC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.moeveglobal.com/
COL4,COLON 4,"ENDESA GENERACIÓN, S.A.",Endesa,derived_from_legal_name,100,100.0,1,Ciclo Combinado,GENERACION,ZONA ESPAÑOLA,1.0,COL4,COLON 4,ENDG,eSIOS UP + OMIE exact code + eSIOS UF,https://www.endesa.com/
COMGC01,COMGC01,COMERCIALIZADORA ELECTRICA INDUSTRIAL SA,,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,COMGC01,COMGC01,COMEG,eSIOS UP + OMIE exact code + eSIOS UF,
COMPC01,COMPC01,COMPAÑIA CASTELLANA DE COMERCIALIZACION ELECTRICA,,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,COMPC01,COMPC01,COMPA,eSIOS UP + OMIE exact code + eSIOS UF,
COMTC01,COMTC01,"COMERCIALIZADORA DE ENERGÍA TRANSPARENTE, S.L.",,,,,1,Comercializadores mercado libre,,,1.0,COMTC01,COMTC01,COMEE,eSIOS UP + OMIE exact code + eSIOS UF,
CONEC01,COMPRA,CONECTA2 ENERGIA SL,,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,CONEC01,COMPRA,CONEC,eSIOS UP + OMIE exact code + eSIOS UF,
CONEFV0,C2FV,CONECTA2,,,,,1,Solar fotovoltaica,,,1.0,CONEFV0,C2FV,CONEC,eSIOS UP + OMIE exact code + eSIOS UF,
CONTC01,CONTALLUM,TUNERGIA,,,,,1,Comercializadores mercado libre,,,1.0,CONTC01,CONTALLUM,CONTA,eSIOS UP + OMIE exact code + eSIOS UF,
COPIC01,URANO V,"COMERCIALIZADORA HAZ DE LUZ RENOVABLE, S.L.U.",,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,COPIC01,URANO V,URANA,eSIOS UP + OMIE exact code + eSIOS UF,
CORPC01,CORPOLUX,CORPOLUX,,,,,1,Comercializadores mercado libre,,,1.0,CORPC01,CORPOLUX,CORPO,eSIOS UP + OMIE exact code + eSIOS UF,
CPERM02,REPR. BEST OPTION,"COMERCIALIZADORA ELECTRICA PENINSULAR, S.L.",,,100,100.0,1,Compras Comercialización,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
CR2FEN,FOT 50MW,FENIE ENERGIA,,,,,1,Solar fotovoltaica,,,1.0,FVCAR2,FV 50MW,FEN,eSIOS UP + OMIE exact code + eSIOS UF,
CR3FEN,FOT 50MW,FENIE ENERGIA,,,,,1,Solar fotovoltaica,,,1.0,FVCAR3,FOT 50MW,FEN,eSIOS UP + OMIE exact code + eSIOS UF,
CR4FEN,FOT50,FENIE ENERGIA,,,,,1,Solar fotovoltaica,,,1.0,FVCAR4,FOT50,FEN,eSIOS UP + OMIE exact code + eSIOS UF,
CRCEC01,CRCES,CRCES,,,,,1,Consumos directos en mercado,,,1.0,CRCEC01,CRCEC01,CRCES,eSIOS UP + OMIE exact code + eSIOS UF,
CREEC01,CREAE,"CREAENERGIA ECO, S.L.U.",,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,CREEC01,CREAE,CREAE,eSIOS UP + OMIE exact code + eSIOS UF,
CREOC01,CRECE PEN,CRECE SOLUCIONES DE ENERGÍA SL,,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,CREOC01,CRECE PEN,CRESO,eSIOS UP + OMIE exact code + eSIOS UF,
CRGYC01,CARTO C,"CARTO ENERGY, SOCIEDAD LIMITADA",,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,CRGYC01,CARTO C,CARGY,eSIOS UP + OMIE exact code + eSIOS UF,
CRISOL,CRISOL FV,ELECTRICIDAD ELEIA SL,,,,,1,Solar fotovoltaica,,,1.0,FVCRISO,CRISOL FOT,ELEIA,eSIOS UP + OMIE exact code + eSIOS UF,
CTGN1,ESC CART 1,GAS NATURAL COMERCIALIZADORA,Naturgy,verified_corporate,100,100.0,1,Ciclo Combinado,GENERACION,ZONA ESPAÑOLA,1.0,CTGN1,CARTAGENA1,GNCC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.naturgy.com/app/uploads/2025/02/CCAA-Individuales-y-Consolidadas-NATURGY-2024.pdf
CTGN2,ESC CART 2,GAS NATURAL COMERCIALIZADORA,Naturgy,verified_corporate,100,100.0,1,Ciclo Combinado,GENERACION,ZONA ESPAÑOLA,1.0,CTGN2,CARTAGENA2,GNCC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.naturgy.com/app/uploads/2025/02/CCAA-Individuales-y-Consolidadas-NATURGY-2024.pdf
CTGN3,ESC CART 3,GAS NATURAL COMERCIALIZADORA,Naturgy,verified_corporate,100,100.0,1,Ciclo Combinado,GENERACION,ZONA ESPAÑOLA,1.0,CTGN3,CARTAGENA3,GNCC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.naturgy.com/app/uploads/2025/02/CCAA-Individuales-y-Consolidadas-NATURGY-2024.pdf
CTJON1,CASTEJO1 H,TOTALENERGIES CLIENTES S.A.U.,TotalEnergies,derived_from_legal_name,,,1,Ciclo Combinado,,,1.0,CTJON1,CASTEJON 1,NATGA,eSIOS UP + OMIE exact code + eSIOS UF,https://totalenergies.com/
CTJON1R,CC. CASTEJON1 REPR,TOTALENERGIES GAS AND POWER LIMITED,TotalEnergies,derived_from_legal_name,100,100.0,1,Ciclo Combinado,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://totalenergies.com/
CTJON1X,CCAA CTJ1,TOTALENERGIES CLIENTES S.A.U.,TotalEnergies,derived_from_legal_name,,,1,Consumo de Servicios Auxiliares,,,1.0,CTJON1X,CCAA CTJ1,NATGA,eSIOS UP + OMIE exact code + eSIOS UF,https://totalenergies.com/
CTJON2,CASTEJO2 I,IBERDROLA ENERGÍA ESPAÑA S..A.,Iberdrola,derived_from_legal_name,100,100.0,1,Ciclo Combinado,GENERACION,ZONA ESPAÑOLA,1.0,CTJON2,CASTEJON 2,IBGT,eSIOS UP + OMIE exact code + eSIOS UF,https://www.iberdrola.com/
CTJON3,CASTEJO3 H,TOTALENERGIES CLIENTES S.A.U.,TotalEnergies,derived_from_legal_name,,,1,Ciclo Combinado,,,1.0,CTJON3,CTJON3,NATGA,eSIOS UP + OMIE exact code + eSIOS UF,https://totalenergies.com/
CTJON3R,CC CASTEJON 3 REPR,TOTALENERGIES GAS AND POWER LIMITED,TotalEnergies,derived_from_legal_name,100,100.0,1,Ciclo Combinado,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://totalenergies.com/
CTN3,CASTELLO 3,IBERDROLA ENERGÍA ESPAÑA S..A.,Iberdrola,derived_from_legal_name,100,100.0,1,Ciclo Combinado,GENERACION,ZONA ESPAÑOLA,3.0,CTN3TG1|CTN3TG2|CTN3TV,CTN3TG1|CTN3TG2|CTN3TV,IBGT,eSIOS UP + OMIE exact code + eSIOS UF,https://www.iberdrola.com/
CTN4,CASTELLO 4,IBERDROLA ENERGÍA ESPAÑA S..A.,Iberdrola,derived_from_legal_name,100,100.0,1,Ciclo Combinado,GENERACION,ZONA ESPAÑOLA,3.0,CTN4TG1|CTN4TG2|CTN4TV,CTN4TG1|CTN4TG2|CTN4TV,IBGT,eSIOS UP + OMIE exact code + eSIOS UF,https://www.iberdrola.com/
CTNJUC2,UGH CASTELNOU,ENGIE CASTELNOU,ENGIE,derived_from_legal_name,100,100.0,1,Hidráulica Generación,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.engie.com/
CTNU,CASTELNOU,ENGIE CASTELNOU,ENGIE,derived_from_legal_name,100,100.0,1,Ciclo Combinado,GENERACION,ZONA ESPAÑOLA,3.0,CTNUTG1|CTNUTG2|CTNUTV,CTNUTG1|CTNUTG2|CTNUTV,CTNU,eSIOS UP + OMIE exact code + eSIOS UF,https://www.engie.com/
CTNUX,CTNUX,ENGIE CASTELNOU,ENGIE,derived_from_legal_name,100,100.0,1,Consumo de Servicios Auxiliares,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,1.0,CTNUX,CTNUX,CTNU,eSIOS UP + OMIE exact code + eSIOS UF,https://www.engie.com/
CUNCC01,CUNTIENSE,"ELECTRA CUNTIENSE COMERCIALIADORA, S.L.U.",,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,CUNCC01,CUNTIENSE,CUNC,eSIOS UP + OMIE exact code + eSIOS UF,
CUPAC01,CUPA,CUPIRE PADESA S.L,,,,,1,Consumos directos en mercado,,,1.0,CUPAC01,CUPA,CUPA,eSIOS UP + OMIE exact code + eSIOS UF,
CUPBC01,CUPA BT,CUPIRE PADESA S.L,,,,,1,Consumos directos en mercado,,,1.0,CUPBC01,CUPA BT,CUPA,eSIOS UP + OMIE exact code + eSIOS UF,
CUPRC01,CUPIRE PADESA,CUPIRE PADESA S.L,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
CUPRC02,BAJA TENSIÓN CON IE,CUPIRE PADESA S.L,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
CUVEC01,CUVEC01,"CUVER DESTELLA ENERGIA, SL.",,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,CUVEC01,CUVEC01,CUVER,eSIOS UP + OMIE exact code + eSIOS UF,
CVIRC01,COMPRAVIRT,DUFERCO IBERIA SL,,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,CVIRC01,COMPRAVIRT,INTRA,eSIOS UP + OMIE exact code + eSIOS UF,
CWCMC01,PEN_UP_COM,CAPWATT COMERCIAL S.L.U.,,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,CWCMC01,PEN_UP_COM,FUTGR,eSIOS UP + OMIE exact code + eSIOS UF,
CYDAC01,CYADE,"COMERCIAL Y ASESORA DE ELECTRICIDAD, S.L.",,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,CYDAC01,CYADE,CYDAE,eSIOS UP + OMIE exact code + eSIOS UF,
CYEC01,CYEC01,CYE ENERGIA S.L.,,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,CYEC01,CYEC01,CYE,eSIOS UP + OMIE exact code + eSIOS UF,
CYEVD01,UOF REPR FV TAR CON DESVIO 1,CYE ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
CYEVD05,UOF REPR FV TAR SUP 1MW,CYE ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
CYIGNI,GENE COGEN,IGNIS COMER ELECTRICA,,,,,1,Gas Natural Cogeneración,,,1.0,CYIGNI,TYGNRA,IGNIS,eSIOS UP + OMIE exact code + eSIOS UF,
CZFVC01,CZFV,CONSORCIO ZONA FRANCA DE VIGO,,,100,100.0,1,Consumos directos en mercado,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,1.0,CZFVC01,CZFV,CZFV,eSIOS UP + OMIE exact code + eSIOS UF,
